markets,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,ids,popularity
185.0,0WPOnxr3VJ9tgP8WzA5yhR,135400.0,0.932,0.463,0.114,0.88,0.107,-17.919,0.0297,149.941,0.0681,1.0,0.0,4.0,1.0,0WPOnxr3VJ9tgP8WzA5yhR,43.0
185.0,5bay23a7lnykOEQWt7FVnQ,140934.0,0.954,0.519,0.087,0.675,0.143,-18.601,0.0373,74.026,0.232,2.0,0.0,4.0,1.0,5bay23a7lnykOEQWt7FVnQ,46.0
185.0,579775ikDoHL7F0HSFYK9l,139934.0,0.975,0.245,0.0655,0.97,0.124,-20.833,0.0359,147.029,0.114,0.0,1.0,4.0,1.0,579775ikDoHL7F0HSFYK9l,44.0
185.0,7tYKF4w9nC0nq9CsPZTHyP,180853.0,0.805,0.358,0.284,0.0,0.183,-8.285,0.0285,99.796,0.276,7.0,1.0,3.0,1.0,7tYKF4w9nC0nq9CsPZTHyP,91.0
185.0,7tYKF4w9nC0nq9CsPZTHyP,180853.0,0.805,0.358,0.284,0.0,0.183,-8.285,0.0285,99.796,0.276,7.0,1.0,3.0,1.0,7tYKF4w9nC0nq9CsPZTHyP,88.0
185.0,7tYKF4w9nC0nq9CsPZTHyP,180853.0,0.805,0.358,0.284,0.0,0.183,-8.285,0.0285,99.796,0.276,7.0,1.0,3.0,1.0,7tYKF4w9nC0nq9CsPZTHyP,87.0
185.0,7iGqNpmYWmkzGG6gwIVAha,137364.0,0.864,0.316,0.0899,0.845,0.112,-22.09,0.0458,73.709,0.0903,0.0,1.0,4.0,1.0,7iGqNpmYWmkzGG6gwIVAha,43.0
185.0,7iGqNpmYWmkzGG6gwIVAha,137364.0,0.864,0.316,0.0899,0.845,0.112,-22.09,0.0458,73.709,0.0903,0.0,1.0,4.0,1.0,7iGqNpmYWmkzGG6gwIVAha,39.0
185.0,3hG7itMdTJT8vc0JYh771M,200235.0,0.94,0.756,0.0881,0.911,0.111,-19.834,0.0501,124.082,0.165,9.0,0.0,4.0,1.0,3hG7itMdTJT8vc0JYh771M,40.0
185.0,4obAvtejwiAj0YW3Q4CH1o,124854.0,0.994,0.55,0.0907,0.928,0.111,-16.55,0.0348,83.041,0.135,6.0,1.0,4.0,1.0,4obAvtejwiAj0YW3Q4CH1o,45.0
185.0,35AOZRP5Z6yMNvFlfR6ixh,136442.0,0.921,0.641,0.0198,0.908,0.117,-20.453,0.05,74.006,0.248,11.0,0.0,4.0,1.0,35AOZRP5Z6yMNvFlfR6ixh,39.0
185.0,2ZgkqMJtaEzlPnzjbCDCmD,152176.0,0.896,0.39,0.0918,0.839,0.111,-25.694,0.0297,72.986,0.168,9.0,1.0,4.0,1.0,2ZgkqMJtaEzlPnzjbCDCmD,45.0
185.0,5y6jYkmnAqeXseHx3earZD,150088.0,0.976,0.525,0.0856,0.865,0.118,-16.351,0.0395,74.038,0.121,0.0,1.0,4.0,1.0,5y6jYkmnAqeXseHx3earZD,50.0
185.0,5y6jYkmnAqeXseHx3earZD,150088.0,0.976,0.525,0.0856,0.865,0.118,-16.351,0.0395,74.038,0.121,0.0,1.0,4.0,1.0,5y6jYkmnAqeXseHx3earZD,51.0
185.0,5y6jYkmnAqeXseHx3earZD,150088.0,0.976,0.525,0.0856,0.865,0.118,-16.351,0.0395,74.038,0.121,0.0,1.0,4.0,1.0,5y6jYkmnAqeXseHx3earZD,47.0
185.0,2ZgkqMJtaEzlPnzjbCDCmD,124881.0,0.963,0.538,0.129,0.928,0.109,-19.618,0.0278,143.998,0.156,2.0,1.0,4.0,1.0,2ZgkqMJtaEzlPnzjbCDCmD,45.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,66.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,67.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,68.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,69.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,71.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,72.0
183.0,2qoQgPAilErOKCwE2Y8wOG,209811.0,0.0744,0.839,0.813,0.0,0.116,-3.979,0.36,79.816,0.711,0.0,1.0,4.0,1.0,2qoQgPAilErOKCwE2Y8wOG,70.0
185.0,5cj0lLjcoR7YOSnhnX0Po5,182906.0,0.0777,0.801,0.601,3.23e-05,0.145,-7.574,0.255,159.969,0.74,8.0,0.0,4.0,1.0,5cj0lLjcoR7YOSnhnX0Po5,87.0
185.0,5cj0lLjcoR7YOSnhnX0Po5,182906.0,0.0777,0.801,0.601,3.23e-05,0.145,-7.574,0.255,159.969,0.74,8.0,0.0,4.0,1.0,5cj0lLjcoR7YOSnhnX0Po5,84.0
185.0,5A2sXpZZ3Es4AgRGrJACy9,131518.0,0.963,0.665,0.0654,0.901,0.111,-18.799,0.0466,127.191,0.299,11.0,0.0,4.0,1.0,5A2sXpZZ3Es4AgRGrJACy9,37.0
185.0,1pPmIToKXyGdsCF6LmqLmI,134209.0,0.0424,0.812,0.486,0.0,0.123,-7.135,0.154,93.075,0.126,1.0,1.0,4.0,1.0,1pPmIToKXyGdsCF6LmqLmI,80.0
185.0,1pPmIToKXyGdsCF6LmqLmI,134209.0,0.0424,0.812,0.486,0.0,0.123,-7.135,0.154,93.075,0.126,1.0,1.0,4.0,1.0,1pPmIToKXyGdsCF6LmqLmI,79.0
185.0,1pPmIToKXyGdsCF6LmqLmI,134209.0,0.0424,0.812,0.486,0.0,0.123,-7.135,0.154,93.075,0.126,1.0,1.0,4.0,1.0,1pPmIToKXyGdsCF6LmqLmI,77.0
185.0,1pPmIToKXyGdsCF6LmqLmI,134209.0,0.0424,0.812,0.486,0.0,0.123,-7.135,0.154,93.075,0.126,1.0,1.0,4.0,1.0,1pPmIToKXyGdsCF6LmqLmI,75.0
185.0,1pPmIToKXyGdsCF6LmqLmI,134209.0,0.0424,0.812,0.486,0.0,0.123,-7.135,0.154,93.075,0.126,1.0,1.0,4.0,1.0,1pPmIToKXyGdsCF6LmqLmI,74.0
185.0,4w8UEShgdyDVYlKAAFfNNW,149600.0,0.984,0.586,0.0459,0.936,0.128,-21.804,0.0311,75.0,0.0674,3.0,1.0,4.0,1.0,4w8UEShgdyDVYlKAAFfNNW,36.0
185.0,6oXndPl70FAG2e2h7ttCge,128000.0,0.956,0.617,0.127,0.707,0.111,-17.301,0.0386,116.099,0.198,11.0,0.0,4.0,1.0,6oXndPl70FAG2e2h7ttCge,37.0
185.0,3A8NDIS5BbaE6xsBzkvyXV,163655.0,0.969,0.469,0.0737,0.922,0.111,-22.375,0.0413,144.04,0.204,2.0,1.0,4.0,1.0,3A8NDIS5BbaE6xsBzkvyXV,35.0
183.0,46SHBwWsqBkxI7EeeBEQG7,165765.0,0.00226,0.94,0.652,0.0,0.0898,-5.806,0.303,95.976,0.712,5.0,1.0,4.0,1.0,46SHBwWsqBkxI7EeeBEQG7,80.0
183.0,46SHBwWsqBkxI7EeeBEQG7,165765.0,0.00226,0.94,0.652,0.0,0.0898,-5.806,0.303,95.976,0.712,5.0,1.0,4.0,1.0,46SHBwWsqBkxI7EeeBEQG7,77.0
185.0,3ypTDxZrbGFGzOhO4XQuJd,140803.0,0.993,0.616,0.171,0.929,0.11,-17.482,0.0405,84.064,0.213,10.0,0.0,4.0,1.0,3ypTDxZrbGFGzOhO4XQuJd,36.0
185.0,2cJFgnxR5epddHrdwxNPvw,126505.0,0.91,0.297,0.0461,0.895,0.112,-20.517,0.0336,73.838,0.0927,0.0,0.0,4.0,1.0,2cJFgnxR5epddHrdwxNPvw,48.0
185.0,5hOW2X7ZiiV85jFgK4mLlo,158000.0,0.842,0.467,0.243,0.947,0.115,-22.534,0.0332,75.031,0.0541,11.0,1.0,4.0,1.0,5hOW2X7ZiiV85jFgK4mLlo,48.0
0.0,30A8LRNZBq4B0GmcpvK0Cc,142894.0,0.991,0.618,0.0741,0.877,0.103,-18.641,0.0451,69.995,0.173,4.0,1.0,4.0,1.0,30A8LRNZBq4B0GmcpvK0Cc,44.0
185.0,6XkjpgcEsYab502Vr1bBeW,194563.0,0.228,0.569,0.724,0.0,0.27,-4.076,0.0474,83.118,0.562,6.0,0.0,4.0,1.0,6XkjpgcEsYab502Vr1bBeW,85.0
180.0,22wbnEMDvgVIAGdFeek6ET,216410.0,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,10.0,1.0,3.0,1.0,22wbnEMDvgVIAGdFeek6ET,85.0
180.0,22wbnEMDvgVIAGdFeek6ET,216410.0,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,10.0,1.0,3.0,1.0,22wbnEMDvgVIAGdFeek6ET,86.0
180.0,22wbnEMDvgVIAGdFeek6ET,216410.0,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,10.0,1.0,3.0,1.0,22wbnEMDvgVIAGdFeek6ET,87.0
180.0,22wbnEMDvgVIAGdFeek6ET,216410.0,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,10.0,1.0,3.0,1.0,22wbnEMDvgVIAGdFeek6ET,84.0
180.0,22wbnEMDvgVIAGdFeek6ET,216410.0,0.338,0.362,0.54,0.0,0.139,-6.031,0.0528,78.007,0.3,10.0,1.0,3.0,1.0,22wbnEMDvgVIAGdFeek6ET,83.0
185.0,5A9ZWS5PafMTvNvLdKC8zB,140795.0,0.994,0.596,0.0854,0.939,0.111,-21.2,0.0305,139.947,0.172,7.0,1.0,4.0,1.0,5A9ZWS5PafMTvNvLdKC8zB,42.0
183.0,1McMsnEElThX1knmY4oliG,189386.0,0.905,0.511,0.313,0.0,0.0832,-9.32,0.0846,126.962,0.331,10.0,1.0,4.0,1.0,1McMsnEElThX1knmY4oliG,90.0
183.0,1McMsnEElThX1knmY4oliG,189386.0,0.905,0.511,0.313,0.0,0.0832,-9.32,0.0846,126.962,0.331,10.0,1.0,4.0,1.0,1McMsnEElThX1knmY4oliG,88.0
183.0,1McMsnEElThX1knmY4oliG,189386.0,0.905,0.511,0.313,0.0,0.0832,-9.32,0.0846,126.962,0.331,10.0,1.0,4.0,1.0,1McMsnEElThX1knmY4oliG,87.0
183.0,1McMsnEElThX1knmY4oliG,189386.0,0.905,0.511,0.313,0.0,0.0832,-9.32,0.0846,126.962,0.331,10.0,1.0,4.0,1.0,1McMsnEElThX1knmY4oliG,86.0
185.0,103iNifaFqCDUVVglaXb7D,171637.0,0.946,0.5,0.0746,0.89,0.0883,-16.63,0.034,78.108,0.0985,4.0,1.0,3.0,1.0,103iNifaFqCDUVVglaXb7D,39.0
185.0,0DE6DqplF6aes6HrDbH29i,125437.0,0.972,0.517,0.0377,0.894,0.109,-24.575,0.034,79.983,0.0699,5.0,1.0,4.0,1.0,0DE6DqplF6aes6HrDbH29i,48.0
185.0,2HyEvRdpjC6Ek9cLlLof0X,161316.0,0.858,0.536,0.189,0.897,0.111,-17.024,0.0394,73.964,0.122,2.0,1.0,4.0,1.0,2HyEvRdpjC6Ek9cLlLof0X,44.0
185.0,5YGY8feqx7naU7z4HrwZM6,191185.0,0.582,0.626,0.63,0.0,0.13,-3.834,0.0377,147.029,0.421,4.0,1.0,4.0,2.0,5YGY8feqx7naU7z4HrwZM6,85.0
185.0,5YGY8feqx7naU7z4HrwZM6,191185.0,0.582,0.626,0.63,0.0,0.13,-3.834,0.0377,147.029,0.421,4.0,1.0,4.0,2.0,5YGY8feqx7naU7z4HrwZM6,86.0
185.0,5YGY8feqx7naU7z4HrwZM6,191185.0,0.582,0.626,0.63,0.0,0.13,-3.834,0.0377,147.029,0.421,4.0,1.0,4.0,2.0,5YGY8feqx7naU7z4HrwZM6,81.0
185.0,2o8gT0fQmFxGNbowbdgeZe,204880.0,0.191,0.721,0.481,5.85e-06,0.11,-6.199,0.061,115.007,0.597,7.0,0.0,4.0,3.0,2o8gT0fQmFxGNbowbdgeZe,70.0
185.0,2o8gT0fQmFxGNbowbdgeZe,204880.0,0.191,0.721,0.481,5.85e-06,0.11,-6.199,0.061,115.007,0.597,7.0,0.0,4.0,3.0,2o8gT0fQmFxGNbowbdgeZe,69.0
183.0,7n2Ycct7Beij7Dj7meI4X0,213880.0,0.0122,0.697,0.874,0.0,0.627,-2.15,0.0449,132.018,0.775,5.0,0.0,4.0,3.0,7n2Ycct7Beij7Dj7meI4X0,81.0
183.0,7n2Ycct7Beij7Dj7meI4X0,213880.0,0.0122,0.697,0.874,0.0,0.627,-2.15,0.0449,132.018,0.775,5.0,0.0,4.0,3.0,7n2Ycct7Beij7Dj7meI4X0,79.0
183.0,7n2Ycct7Beij7Dj7meI4X0,213880.0,0.0122,0.697,0.874,0.0,0.627,-2.15,0.0449,132.018,0.775,5.0,0.0,4.0,3.0,7n2Ycct7Beij7Dj7meI4X0,77.0
185.0,5r1tUTxVSgvBHnoDuDODPH,218993.0,0.0868,0.699,0.907,0.0,0.115,-1.208,0.0544,115.978,0.621,9.0,0.0,4.0,3.0,5r1tUTxVSgvBHnoDuDODPH,60.0
185.0,5r1tUTxVSgvBHnoDuDODPH,218993.0,0.0868,0.699,0.907,0.0,0.115,-1.208,0.0544,115.978,0.621,9.0,0.0,4.0,3.0,5r1tUTxVSgvBHnoDuDODPH,57.0
185.0,5r1tUTxVSgvBHnoDuDODPH,217760.0,0.0617,0.756,0.927,0.0,0.343,-2.116,0.0594,123.005,0.723,7.0,1.0,4.0,2.0,5r1tUTxVSgvBHnoDuDODPH,60.0
185.0,5r1tUTxVSgvBHnoDuDODPH,217760.0,0.0617,0.756,0.927,0.0,0.343,-2.116,0.0594,123.005,0.723,7.0,1.0,4.0,2.0,5r1tUTxVSgvBHnoDuDODPH,57.0
129.0,7zYj9S9SdIunYCfSm7vzAR,147240.0,0.0177,0.852,0.749,0.000133,0.0695,-6.218,0.0488,103.06,0.386,2.0,1.0,4.0,2.0,7zYj9S9SdIunYCfSm7vzAR,62.0
129.0,7zYj9S9SdIunYCfSm7vzAR,147240.0,0.0177,0.852,0.749,0.000133,0.0695,-6.218,0.0488,103.06,0.386,2.0,1.0,4.0,2.0,7zYj9S9SdIunYCfSm7vzAR,58.0
183.0,7n2Ycct7Beij7Dj7meI4X0,208240.0,0.0987,0.574,0.909,0.0,0.264,-1.573,0.0658,169.966,0.569,8.0,1.0,4.0,2.0,7n2Ycct7Beij7Dj7meI4X0,81.0
183.0,7n2Ycct7Beij7Dj7meI4X0,208240.0,0.0987,0.574,0.909,0.0,0.264,-1.573,0.0658,169.966,0.569,8.0,1.0,4.0,2.0,7n2Ycct7Beij7Dj7meI4X0,79.0
183.0,7n2Ycct7Beij7Dj7meI4X0,208240.0,0.0987,0.574,0.909,0.0,0.264,-1.573,0.0658,169.966,0.569,8.0,1.0,4.0,2.0,7n2Ycct7Beij7Dj7meI4X0,77.0
183.0,7n2Ycct7Beij7Dj7meI4X0,193146.0,0.156,0.719,0.909,1.21e-06,0.0655,-3.585,0.0365,134.892,0.665,1.0,1.0,4.0,2.0,7n2Ycct7Beij7Dj7meI4X0,81.0
183.0,7n2Ycct7Beij7Dj7meI4X0,193146.0,0.156,0.719,0.909,1.21e-06,0.0655,-3.585,0.0365,134.892,0.665,1.0,1.0,4.0,2.0,7n2Ycct7Beij7Dj7meI4X0,79.0
183.0,7n2Ycct7Beij7Dj7meI4X0,193146.0,0.156,0.719,0.909,1.21e-06,0.0655,-3.585,0.0365,134.892,0.665,1.0,1.0,4.0,2.0,7n2Ycct7Beij7Dj7meI4X0,77.0
185.0,4Ly0KABsxlx4fNj63zJTrF,229173.0,0.0529,0.4,0.479,2.14e-06,0.115,-7.989,0.0308,166.159,0.213,8.0,0.0,4.0,2.0,4Ly0KABsxlx4fNj63zJTrF,69.0
184.0,3YQKmKGau1PzlVlkL1iodx,234400.0,0.0225,0.234,0.823,1.7e-05,0.11,-5.042,0.135,174.916,0.127,4.0,1.0,4.0,2.0,3YQKmKGau1PzlVlkL1iodx,82.0
184.0,3YQKmKGau1PzlVlkL1iodx,234400.0,0.0225,0.234,0.823,1.7e-05,0.11,-5.042,0.135,174.916,0.127,4.0,1.0,4.0,2.0,3YQKmKGau1PzlVlkL1iodx,78.0
185.0,1RyvyyTE3xzB2ZywiAwp0i,199253.0,0.0373,0.555,0.528,0.0,0.16,-6.368,0.356,149.723,0.456,11.0,0.0,4.0,2.0,1RyvyyTE3xzB2ZywiAwp0i,93.0
185.0,1RyvyyTE3xzB2ZywiAwp0i,199253.0,0.0373,0.555,0.528,0.0,0.16,-6.368,0.356,149.723,0.456,11.0,0.0,4.0,2.0,1RyvyyTE3xzB2ZywiAwp0i,94.0
185.0,1RyvyyTE3xzB2ZywiAwp0i,199253.0,0.0373,0.555,0.528,0.0,0.16,-6.368,0.356,149.723,0.456,11.0,0.0,4.0,2.0,1RyvyyTE3xzB2ZywiAwp0i,92.0
185.0,1RyvyyTE3xzB2ZywiAwp0i,199253.0,0.0373,0.555,0.528,0.0,0.16,-6.368,0.356,149.723,0.456,11.0,0.0,4.0,2.0,1RyvyyTE3xzB2ZywiAwp0i,91.0
185.0,1RyvyyTE3xzB2ZywiAwp0i,199253.0,0.0373,0.555,0.528,0.0,0.16,-6.368,0.356,149.723,0.456,11.0,0.0,4.0,2.0,1RyvyyTE3xzB2ZywiAwp0i,90.0
183.0,4FlG0V0jhLO4qGpayFOphj,187843.0,0.00186,0.799,0.472,0.0,0.15,-8.713,0.13,135.091,0.125,8.0,1.0,4.0,2.0,4FlG0V0jhLO4qGpayFOphj,66.0
183.0,4FlG0V0jhLO4qGpayFOphj,187843.0,0.00186,0.799,0.472,0.0,0.15,-8.713,0.13,135.091,0.125,8.0,1.0,4.0,2.0,4FlG0V0jhLO4qGpayFOphj,62.0
183.0,3tJoFztHeIJkJWMrx0td2f,142451.0,0.0156,0.786,0.719,0.0,0.178,-4.675,0.0745,154.881,0.136,1.0,1.0,4.0,2.0,3tJoFztHeIJkJWMrx0td2f,75.0
183.0,3tJoFztHeIJkJWMrx0td2f,142451.0,0.0156,0.786,0.719,0.0,0.178,-4.675,0.0745,154.881,0.136,1.0,1.0,4.0,2.0,3tJoFztHeIJkJWMrx0td2f,76.0
183.0,3tJoFztHeIJkJWMrx0td2f,142451.0,0.0156,0.786,0.719,0.0,0.178,-4.675,0.0745,154.881,0.136,1.0,1.0,4.0,2.0,3tJoFztHeIJkJWMrx0td2f,73.0
183.0,3tJoFztHeIJkJWMrx0td2f,142451.0,0.0156,0.786,0.719,0.0,0.178,-4.675,0.0745,154.881,0.136,1.0,1.0,4.0,2.0,3tJoFztHeIJkJWMrx0td2f,72.0
184.0,5RJFJWYgtgWktosLrUDzff,196456.0,0.402,0.478,0.639,8.31e-06,0.184,-5.352,0.186,88.681,0.341,8.0,1.0,4.0,2.0,5RJFJWYgtgWktosLrUDzff,61.0
184.0,5RJFJWYgtgWktosLrUDzff,196456.0,0.402,0.478,0.639,8.31e-06,0.184,-5.352,0.186,88.681,0.341,8.0,1.0,4.0,2.0,5RJFJWYgtgWktosLrUDzff,62.0
184.0,5RJFJWYgtgWktosLrUDzff,196456.0,0.402,0.478,0.639,8.31e-06,0.184,-5.352,0.186,88.681,0.341,8.0,1.0,4.0,2.0,5RJFJWYgtgWktosLrUDzff,63.0
185.0,5deOsjuFTKrNMJW3rKuL8S,210333.0,0.316,0.738,0.876,2.45e-06,0.0697,-2.957,0.228,105.034,0.643,6.0,0.0,4.0,3.0,5deOsjuFTKrNMJW3rKuL8S,41.0
185.0,5deOsjuFTKrNMJW3rKuL8S,210333.0,0.316,0.738,0.876,2.45e-06,0.0697,-2.957,0.228,105.034,0.643,6.0,0.0,4.0,3.0,5deOsjuFTKrNMJW3rKuL8S,42.0
185.0,5deOsjuFTKrNMJW3rKuL8S,210333.0,0.316,0.738,0.876,2.45e-06,0.0697,-2.957,0.228,105.034,0.643,6.0,0.0,4.0,3.0,5deOsjuFTKrNMJW3rKuL8S,43.0
185.0,5deOsjuFTKrNMJW3rKuL8S,210333.0,0.316,0.738,0.876,2.45e-06,0.0697,-2.957,0.228,105.034,0.643,6.0,0.0,4.0,3.0,5deOsjuFTKrNMJW3rKuL8S,39.0
185.0,2uWcrwgWmZcQc3IPBs3tfU,214750.0,0.359,0.769,0.837,0.0,0.238,-3.499,0.0631,120.005,0.584,2.0,1.0,4.0,3.0,2uWcrwgWmZcQc3IPBs3tfU,52.0
185.0,2uWcrwgWmZcQc3IPBs3tfU,214750.0,0.359,0.769,0.837,0.0,0.238,-3.499,0.0631,120.005,0.584,2.0,1.0,4.0,3.0,2uWcrwgWmZcQc3IPBs3tfU,53.0
183.0,28ot3wh4oNmoFOdVajibBl,183546.0,0.149,0.739,0.865,0.0,0.124,-2.847,0.0872,127.995,0.707,9.0,0.0,4.0,3.0,28ot3wh4oNmoFOdVajibBl,70.0
183.0,28ot3wh4oNmoFOdVajibBl,183546.0,0.149,0.739,0.865,0.0,0.124,-2.847,0.0872,127.995,0.707,9.0,0.0,4.0,3.0,28ot3wh4oNmoFOdVajibBl,66.0
183.0,28ot3wh4oNmoFOdVajibBl,190786.0,0.0519,0.705,0.791,0.0,0.117,-3.402,0.24,188.035,0.722,2.0,1.0,4.0,3.0,28ot3wh4oNmoFOdVajibBl,70.0
183.0,28ot3wh4oNmoFOdVajibBl,190786.0,0.0519,0.705,0.791,0.0,0.117,-3.402,0.24,188.035,0.722,2.0,1.0,4.0,3.0,28ot3wh4oNmoFOdVajibBl,66.0
185.0,5U0UGyjQA31r9ErpVDZJvf,168500.0,0.0404,0.766,0.654,0.00377,0.111,-5.125,0.0452,159.962,0.69,1.0,1.0,4.0,4.0,5U0UGyjQA31r9ErpVDZJvf,8.0
185.0,5U0UGyjQA31r9ErpVDZJvf,168500.0,0.0404,0.766,0.654,0.00377,0.111,-5.125,0.0452,159.962,0.69,1.0,1.0,4.0,4.0,5U0UGyjQA31r9ErpVDZJvf,9.0
185.0,5U0UGyjQA31r9ErpVDZJvf,168500.0,0.0404,0.766,0.654,0.00377,0.111,-5.125,0.0452,159.962,0.69,1.0,1.0,4.0,4.0,5U0UGyjQA31r9ErpVDZJvf,10.0
185.0,5U0UGyjQA31r9ErpVDZJvf,168500.0,0.0404,0.766,0.654,0.00377,0.111,-5.125,0.0452,159.962,0.69,1.0,1.0,4.0,4.0,5U0UGyjQA31r9ErpVDZJvf,11.0
185.0,459tVR1zPUmVwOROer0adD,234590.0,0.365,0.713,0.575,0.0,0.126,-5.588,0.0487,96.994,0.386,3.0,0.0,4.0,4.0,459tVR1zPUmVwOROer0adD,33.0
185.0,459tVR1zPUmVwOROer0adD,234590.0,0.365,0.713,0.575,0.0,0.126,-5.588,0.0487,96.994,0.386,3.0,0.0,4.0,4.0,459tVR1zPUmVwOROer0adD,34.0
185.0,459tVR1zPUmVwOROer0adD,234590.0,0.365,0.713,0.575,0.0,0.126,-5.588,0.0487,96.994,0.386,3.0,0.0,4.0,4.0,459tVR1zPUmVwOROer0adD,32.0
185.0,459tVR1zPUmVwOROer0adD,234590.0,0.365,0.713,0.575,0.0,0.126,-5.588,0.0487,96.994,0.386,3.0,0.0,4.0,4.0,459tVR1zPUmVwOROer0adD,31.0
185.0,459tVR1zPUmVwOROer0adD,234590.0,0.365,0.713,0.575,0.0,0.126,-5.588,0.0487,96.994,0.386,3.0,0.0,4.0,4.0,459tVR1zPUmVwOROer0adD,30.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,33.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,34.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,35.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,36.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,37.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,41.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,42.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,40.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,39.0
185.0,1dWnMziLbosnKyEUDuzzoJ,150416.0,0.0834,0.847,0.633,0.0,0.278,-7.663,0.237,144.027,0.561,11.0,0.0,4.0,4.0,1dWnMziLbosnKyEUDuzzoJ,38.0
185.0,6Ia8wkjjUXRx9jqFsVJqHQ,157503.0,0.548,0.76,0.491,7.34e-05,0.0814,-8.612,0.124,159.918,0.519,1.0,0.0,4.0,3.0,6Ia8wkjjUXRx9jqFsVJqHQ,29.0
185.0,2qI1pO64eYqGUiv1XTw4cy,231963.0,0.687,0.85,0.705,0.000168,0.0865,-7.143,0.1,85.509,0.508,1.0,0.0,4.0,3.0,2qI1pO64eYqGUiv1XTw4cy,45.0
185.0,2qI1pO64eYqGUiv1XTw4cy,231963.0,0.687,0.85,0.705,0.000168,0.0865,-7.143,0.1,85.509,0.508,1.0,0.0,4.0,3.0,2qI1pO64eYqGUiv1XTw4cy,43.0
185.0,2qI1pO64eYqGUiv1XTw4cy,231963.0,0.687,0.85,0.705,0.000168,0.0865,-7.143,0.1,85.509,0.508,1.0,0.0,4.0,3.0,2qI1pO64eYqGUiv1XTw4cy,42.0
185.0,2qI1pO64eYqGUiv1XTw4cy,231963.0,0.687,0.85,0.705,0.000168,0.0865,-7.143,0.1,85.509,0.508,1.0,0.0,4.0,3.0,2qI1pO64eYqGUiv1XTw4cy,41.0
